created_at,id,text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Tue Nov 19 21:01:09 +0000 2019,1196896216144998400,"Happening today from 7-8:30pm in Hahn 101: @JedLeano will be discussing U.S. immigration policy, the UN Refugee Con… https://t.co/fS4CxIufrU",1,1,18958185,Pomona College,pomonacollege,"Claremont, CA","Pomona College, the founding member of The Claremont Colleges, is a premier liberal arts college in Southern California.",597,10739,,JedLeano
Tue Nov 19 23:15:04 +0000 2019,1196929916249481217,"#FromTheLeft: Helping refugees hatch business plans | Reporting by @TheEconomist 

#Refugees #Business #Immigration

https://t.co/SJmYWztO18",0,1,574807922,AllSides,AllSidesNow,United States,"Tired of media bias? Follow us for a more balanced news feed. Free yourself from filter bubbles. For schools, for everyone.",492,17562,Business|FromTheLeft|Immigration|Refugees,TheEconomist
Tue Nov 19 19:50:33 +0000 2019,1196878447672537089,This whole thread is worth reading. Sometimes I get discouraged by what I read on social media by fellow evangelica… https://t.co/QIPqz7w47P,17,1,15118889,Sophia Lee 소현,SophiaLeeHyun,"Los Angeles, USA",Senior Reporter @World_Mag. Missionary/Pastor's Kid from 🇰🇷🇸🇬🇺🇸 Send story ideas: slee@worldmag.com,603,4912,,
Tue Nov 19 20:46:20 +0000 2019,1196892486377054214,"RT @elotroalex: This film documents the struggle to change the library cataloguing term ""illegal immigrant"" to ""undocumented"" because decen…",0,0,199664441,Melanie Wacker,mwacker3,,"Metadata Coordinator, Columbia University Libraries",132,139,,
Tue Nov 19 20:27:08 +0000 2019,1196887655767838721,"Hardworking, Low Unemployment, Low Crime — DEPORT THEM – Christopher Oldcorn @pensignal #blog #essay #politics… https://t.co/4B6iB8BRvu",0,0,9019142,Christopher Oldcorn,chrisoldcorn,,"Editor-in-Chief of Sault Online & My Algoma, and News Director for ONNtv. 🇨🇦 🇬🇧 🇺🇲 #sault #saultnews #onpoli #cdnpoli #uspoli @saultonline",4919,3307,Evangelicals,
Tue Nov 19 20:27:52 +0000 2019,1196887840715661315,@JAIMINPATEL686 Hi. We can't give you tailored immigration advice - we can only point you in the right direction on… https://t.co/kxUcgERk7S,0,0,91193025,IRCC,CitImmCanada,Canada,"Immigration, Refugees and Citizenship Canada. We answer questions asked from 9 a.m. Mon to 5 p.m. Fri, ET. Terms http://j.mp/1nJith2 Français @CitImmCanFR",245,394060,,ohboywhatashot
Thu Nov 28 21:43:29 +0000 2019,1200168359289085952,@realDonaldTrump Never forget the 50 million Native Americans who died from our nations birth. The pilgrims themsel… https://t.co/YgwKRDzRXE,871,108,321774180,♻️🇺🇸 Christopher Zullo,ChrisJZullo,United States,Rockefeller Republican preaching from left with right. Agnostic Theist. Regulation Capitalist. Lifelong quest to prove knowledge more important than money,136004,146181,,realDonaldTrump
Thu Nov 28 22:50:06 +0000 2019,1200185122726842368,The @BernieSanders front group that attacked @JoeBiden on #immigration would jeopardize the safety of refugees and… https://t.co/Lr09wekfq4,6,8,32845990,Spandan @ TPV,thepeoplesview,USA,"Policy nerd. Realist. American by choice. 🐈 parent. Progress requires pragmatism. Obama Dem. Donate at: http://paypal.me/ThinkTPV

Founder, The People's View.",1037,3781,immigration,BernieSanders|JoeBiden
Thu Nov 28 21:49:34 +0000 2019,1200169891787001856,"""Equity Corps of Oregon, the state’s new legal defense effort that uses technology to pair immigrants, asylum-seeke… https://t.co/D1chFtrDhS",5,5,990708696610103296,CodeforPDX,CodeforPDX,"Portland, Oregon",A Code for America Brigade focused on using technology to improve the lives of the people of Portland.,5000,1896,,
Thu Nov 28 23:06:38 +0000 2019,1200189286450118656,"Thanks to honourable @marcomendicino Minister of Immigration, Refugees and Citizenship Canada for attending the rec… https://t.co/dalx41e7PK",10,4,4657732993,Saleem Spindari,Saleem_Spindari,"Vancouver, British Columbia","Interest: Refugee, Immigration and Settlement Issues, Advocacy on immigrant seniors & temporary foreign worker issues, work at @mosaicbc, views are my own",213,359,,marcomendicino
Thu Nov 28 21:10:34 +0000 2019,1200160074381090816,"@Refugees @FilippoGrandi @UNHCRGreece As anti-whites, do you agree white countries should be permitted to say no to… https://t.co/KYT4f5BWFI",1,1,1067315892709715968,Tomasz Danecki,t_danecki,,nic o mnie tu nie przeczytasz,50,573,QueensSpeech,JamesMelville
Thu Nov 28 21:13:07 +0000 2019,1200160715346259971,The Jesuit Refugee Service and Caritas help #Muslim refugees learn #English and gain #immigration permission to… https://t.co/UgvB32Emo2,0,0,1021304975815860224,Despina V ♱ ن 🇬🇷,Despina__V,"Athens, Greece","For God so loved the world, that He gave his only begotten Son, that whosoever believeth in Him should not perish, but have everlasting life.
John 3:16 🥀🥀",579,413,English|Muslim|immigration,
Thu Nov 28 20:46:39 +0000 2019,1200154058188894213,RT @ChrisJZullo: Please never forget the 50 million Native Americans who died from our nations birth. The pilgrims themselves were refugees…,0,0,25571455,Didi M,DidiM47,Canada,"Bio,  longstanding  activist  for equal rights -  political honesty and accountability. Please no DM's. Please NO LISTS!! Thanks. I AM ANTIFA !!!!",3532,3533,,ChrisJZullo
Thu Nov 28 20:47:38 +0000 2019,1200154302632751105,RT @ChrisJZullo: @realDonaldTrump Please never forget the 50 million Native Americans who died from our nations birth. The pilgrims themsel…,0,0,67886396,Ysolde Nichols,Ysolda_Nichols,Melbourne,Happiness is being owned by a cat😻,1866,1037,,Change|ThangamMP|foeeurope
Thu Nov 28 20:55:15 +0000 2019,1200156222407634944,RT @ChrisJZullo: Please never forget the 50 million Native Americans who died from our nations birth. The pilgrims themselves were refugees…,0,0,167318933,n i c c c,dee_shakuur,,✊🏽✊🏾✊🏿,76,50,QueensSpeech,JamesMelville
Thu Nov 28 20:56:40 +0000 2019,1200156578026074121,@nassarsabah Hi. They can answer a few questions to find out if they meet the minimum requirements of one of our Ex… https://t.co/CmCiFdk85l,0,0,91193025,IRCC,CitImmCanada,Canada,"Immigration, Refugees and Citizenship Canada. We answer questions asked from 9 a.m. Mon to 5 p.m. Fri, ET. Terms http://j.mp/1nJith2 Français @CitImmCanFR",245,394060,Evangelicals,
Sun Dec 01 22:49:09 +0000 2019,1201272049932603392,"Hey Slaves, Did you know this month there was a 🇨🇦Supreme Court case initiated by Canadian Council for Refugees &amp; C… https://t.co/d2jw6dV7RT",48,55,1031285335014043648,🌺Liz🌺,ElizabetCovfefe,🇨🇦Ontario,Critical thinker that respects individual thought. My thoughts evolve from listening to various opinions & I extrapolate what makes sense to me.,1837,1998,,David_Belliard|ParisEst1Fete|datirachida|gaspardgantzer|pybournazel|sergefederbusch|vpecresse
Sun Dec 01 23:00:37 +0000 2019,1201274932749094912,Immigration is what makes the U.S. great https://t.co/AFoDcd5GEg #immigrants #refugees,9,4,2198393807,Andrea DeCapua,AndreaDeCapua,USA,"Co-founder MALP, LLC
http://malpeducation.com",164,328,immigrants|refugees,
Sun Dec 01 22:10:44 +0000 2019,1201262382107856896,"#imwayr Getting to know local birds. Who stays? Who goes? Migration, immigration, refugees...and if you haven’t rea… https://t.co/xJHt1VnAfu",9,1,2565840605,Alex King,waterywonder,"Vancouver Island, BC","SD68 primary teacher, Reggio inspired, math, stories, learning and playing with children in nature",1202,528,QueensSpeech,JamesMelville
Sun Dec 01 23:15:27 +0000 2019,1201278668720488449,Vatican=sovereign state w/  immigration  laws &amp; WALL around it. Mr. pope: abolish your immigration rules &amp; allow an… https://t.co/OnA2V3BUH8,0,1,105873327,Ivles,Chosenice,USA,FREEDOM Is NOT free. Vietnam Era Vet./ Active LEO. Constitutionalist. MAGA.,1585,1616,,
Sun Dec 01 23:57:55 +0000 2019,1201289354053898242,"RT @ElizabetCovfefe: Hey Slaves, Did you know this month there was a 🇨🇦Supreme Court case initiated by Canadian Council for Refugees &amp; CDN…",0,0,1200033093886840835,Sedka,Sedka12,,Give peace a chance,115,24,,zegmaar_LydeLa
Sun Dec 01 22:03:43 +0000 2019,1201260615802580993,"RT @heathercampbell: Billionaire Lex Luthor becomes President and deports the “illegal immigrant” Superman, and declares “war” on the undoc…",0,0,13235392,Matt Smith,GungaDin,The Los Angeles,Space Camp Alumni (Cum Laude); He/Him,340,547,,Change|ThangamMP|foeeurope
Sun Dec 01 22:05:23 +0000 2019,1201261032708202502,"RT @heathercampbell: Billionaire Lex Luthor becomes President and deports the “illegal immigrant” Superman, and declares “war” on the undoc…",0,0,61903174,Trojan Horch,RHorchy,"Cleveland, OH",me ride majestic,628,1307,QueensSpeech,JamesMelville
Sun Dec 01 22:07:11 +0000 2019,1201261485768314883,"RT @heathercampbell: Billionaire Lex Luthor becomes President and deports the “illegal immigrant” Superman, and declares “war” on the undoc…",0,0,34698944,Warren Wan,warrenwan,la→sf→nyc→sf→la,"product guy. formerly @myfitnesspal, @underarmour, @eharmony, @yahoo, @geocities. fan of tacos, thoughtful UX, hoops & those rye chips in Gardetto’s snack mix.",321,541,Evangelicals,
Sun Dec 01 22:08:04 +0000 2019,1201261710876635136,"RT @heathercampbell: Billionaire Lex Luthor becomes President and deports the “illegal immigrant” Superman, and declares “war” on the undoc…",0,0,1573697660,Daniel-Nikpayuk,Daniel_Nikpayuk,"Edmonton, AB, CA",Inuvialuk from Inuvik/Aklavik. Bachelors degree in math. Building a programming language to assist in Indigenous multimedia and storytelling. Currently a cook.,730,1107,,ohboywhatashot
Sun Dec 01 22:10:19 +0000 2019,1201262276579385349,"RT @heathercampbell: Billionaire Lex Luthor becomes President and deports the “illegal immigrant” Superman, and declares “war” on the undoc…",0,0,219048300,diannabythesea,diannabythesea,"Florida, USA","Believe what you want, but don't believe it here.
Faute de Mieux",125,636,,
Tue Dec 10 21:30:15 +0000 2019,1204513684791451651,Call for papers: Our 2020 National Essay Challenge has launched! If you are a current grad student at a 🇨🇦 universi… https://t.co/2gy5raIjuL,32,18,91193025,IRCC,CitImmCanada,Canada,"Immigration, Refugees and Citizenship Canada. We answer questions asked from 9 a.m. Mon to 5 p.m. Fri, ET. Terms http://j.mp/1nJith2 Français @CitImmCanFR",245,394060,,
Tue Dec 10 23:40:43 +0000 2019,1204546517031366656,I will be speaking at 9:45 a.m. Jan 5 at St. Matthew's Lutheran in Tosa about how the Bible is being used by both s… https://t.co/vBdF0YnmAy,2,3,21547139,Daniel Bice,DanielBice,"Milwaukee, WI",Political watchdog columnist -- Milwaukee Journal Sentinel,1270,14146,,
Tue Dec 10 23:36:56 +0000 2019,1204545564915965957,I anticipated this week’s news would be difficult to stomach but this is so unnecessary- preventable deaths &amp; such… https://t.co/oXMvKo6MM8,3,2,2171312535,Mina Fazel,minafazeloxford,,"Associate professor in child psychiatry, Oxford; interest in refugee mental health and how to improve access to services for vulnerable children",250,1396,,
Tue Dec 10 19:52:55 +0000 2019,1204489189258981376,VIP applauds Governor Ducey’s decision. Welcoming refugees who flee persecution and supporting them as they rebuild… https://t.co/sewnRmjfYD,2,1,1068639594051059712,Valley Interfaith Project,VIPphx,,,54,43,,
Tue Dec 10 20:35:13 +0000 2019,1204499835480616963,"Fabulous foreign workers in our country,they do add wonderful personality &amp; culture to UK.All the hard workers I ha… https://t.co/zfiVhUE7LV",2,1,590029221,highfivedave,highfivedave,Wales,"Welsh businessman with interests in horses at Mark Ushers,John Flints & Peter Bowens yards.Tweets mainly for fun,family,football,rugby & horse racing.",4236,3202,,
Tue Dec 10 19:59:01 +0000 2019,1204490725347467265,"@ThangamMP @Change @foeeurope 8. In Bristol and in Parliament, @ThangamMP has also taken a leading role in champion… https://t.co/1Z0DhUC6xa",2,1,380358895,Arthur Girling,ArthurGirling,"Bristol, England","Working for progressive politics in Bristol and the UK. Here to share my own opinions on politics, the environment, bikes and books.",889,86,,Change|ThangamMP|foeeurope
Tue Dec 10 23:24:57 +0000 2019,1204542546963243009,https://t.co/2abXF1VEVB https://t.co/nw87SVwSoA,3,1,285078388,Manifesting soft life. 🥂,Livin_Larche,United Kingdom,A muse & a maker | IG @Livin_Larche,1178,1683,,
Tue Dec 10 18:58:00 +0000 2019,1204475367089676292,Now on #HeyXorje. @XorjeO chats with #Filmmaker and #Director Tom Shepard about the journey he embarked on while in… https://t.co/lBt9KvtuFB,2,1,14378378,Xorje Olivares,XorjeO,"Boston, MA","Queer Tejano border native obsessed w/politics, culture & faith | @SiriusXM host | @HeyXorje creator | Columnist",6732,10076,Director|Filmmaker|HeyXorje,XorjeO
Tue Dec 10 20:00:59 +0000 2019,1204491217666478083,RT @VIPphx: VIP applauds Governor Ducey’s decision. Welcoming refugees who flee persecution and supporting them as they rebuild their lives…,0,0,245968101,West/Southwest IAF,WXSWIAF,in a neighborhod near you,"Developing Leaders, Strengthening Communities",333,531,QueensSpeech,JamesMelville
Tue Dec 10 20:03:10 +0000 2019,1204491769217527809,Aurora City Council squabbles over joining citizenship organizations | Sentinel Colorado https://t.co/B3plTEhONi… https://t.co/7Ymu9SiH3p,0,0,29295613,Sentinel Colorado,SentinelColo,"Aurora, CO","For more than a century, the Sentinel has been covering Aurora, Colorado, the region in print weekly and online 24/7.",605,8509,Evangelicals,
Thu Dec 19 22:56:23 +0000 2019,1207796851233247232,"The ""points-based Australian immigration system"" led to desperate refugees being held in offshore concentration cam… https://t.co/lapdOBlnPf",3,1,405194953,Paul Rogers,paulrogers002,"Langtoun, UK","Anti/political writer, ex-Alienware aficionado and frustrated traveller. Delendi Civitas. Entrance Not For Everybody.",185,2258,,
Thu Dec 19 22:45:47 +0000 2019,1207794181021679616,"Amish share meal with refugees, bridging gap between cultures https://t.co/n49g8Ay93B",1,1,830591809881387008,Immigration Rights Activists,ImmigrActivists,,"Immigration justice and  legal action information, news  ICE abuses, Border Patrol abuses, actions, petitions,   KNOW YOUR RIGHTS information.",1016,1815,,
Thu Dec 19 22:24:53 +0000 2019,1207788921792466944,"RT @JamesMelville: #QueensSpeech

▪️No protection for child refugees
▪️ID cards
▪️Australian points based system for immigration
▪️No Brexi…",0,0,67037010,Genica,geniflo_LDN,London,"Tennis, WTA, Simona Halep, Romania, Sighisoara, Transilvania, Cluj-Napoca #mathematics",1939,897,QueensSpeech,JamesMelville
Thu Dec 19 22:05:21 +0000 2019,1207784006290423808,"RT @JamesMelville: #QueensSpeech

▪️No protection for child refugees
▪️ID cards
▪️Australian points based system for immigration
▪️No Brexi…",0,0,202531607,Anne_S,CarrMillite,"St Helens, Merseyside",Cat loving Saints RLFC supporter and Everton fan,2831,2197,QueensSpeech,JamesMelville
Thu Dec 19 22:05:54 +0000 2019,1207784145579053062,"RT @JamesMelville: #QueensSpeech

▪️No protection for child refugees
▪️ID cards
▪️Australian points based system for immigration
▪️No Brexi…",0,0,1018096720964661248,Finn Straife,RTBtoon,Clackmannanshire,"Cartoonist, IndyScot, parent, spouse, thinker of thoughts, humanitarian, pro-EU, pro-Earth. Catapult Cartoons and Rowdy and the Bobcat on Fb.",1179,237,Evangelicals,
Thu Dec 19 22:09:36 +0000 2019,1207785076462936064,"RT @JamesMelville: #QueensSpeech

▪️No protection for child refugees
▪️ID cards
▪️Australian points based system for immigration
▪️No Brexi…",0,0,877995866069577728,Dirk McQuigley 3.5% #FBPE #FBPEGlobal #FBR,DirkMcQuigley,European Union,"Proud member of the Great Ape family; part of the metropolitan liberal elite (allegedly), anti far right & Filthy Remoaner 🇪🇺",4307,3028,,ohboywhatashot
Thu Dec 19 22:14:20 +0000 2019,1207786269813747716,"Mendicino, who was named minister of immigration, refugees and citizenship on Nov. 20, said Canada is sharing its ""… https://t.co/PZBBz6U9Bm",0,0,801122782209712128,whyles@gmail.com,whylesgmailcom2,,"Hi, My name is whyles. I work with Seabird Employment Services as a Career Development Practitioner. I have worked in employment services since 2000.",66,35,,
